mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,FLM,flammen; vielmeh; vielmoi; volume,philome; vollem; fillemej; flamma; flamm; flamme
Craig,ASVNT,üswendi; üßewendi; üssewendi,iz'wende; iz'wànde; üsewandi
Craig,AFRFL,iewerfalle; üewerfalle; üwerfalle,iwerfalle; iwerfalla
Craig,ALSSR,elsässer; elsässere,elsasser; elsàsser
Craig,AFL,uewel; üwel; ewyl; iewel; anfall; ynfäll; ayewohl; einfall; evel; infalle; ophélia; uewell; uffali,iwel; üewel; ifalla; afalla; ifall; uffallig; uflo; infäll
Craig,VRXTS,v'rstehseh; wohrschients; wohrschints,verstosse; wahrschints
Craig,FRM,firma; verum; frumm; fermi; vorem; frommen; form; for’em; frommi; frummi; voreme; vorm’e; fromm,vor-em; ferme; frumme; firem; forme; fromma; vorm; fermé
Craig,NY,neje; nähje; nejer; neji; neiji; neuje; nöje; naja; nawe; neije; näeje; näije; neijer,neger; nàwe; nogeh; nogà; naje; näje; näjer
Craig,VNTRPR,wunderbar; wunderbari,wunderbare; wunderbarer
Craig,TSS,dass-es; dieses; düses; zues,dièses; diss-es; zäis; zose
Craig,KLNT,gelünt; gelehnt; client; cylinder; gallant; galant; klient; cliente; gelände; gelander; geländer; gelaunt; gelünnt; gelüünt; kleinod; kliante; külante,g'lehnt; g'lünt; kalander; kalender; glünt; cilinder; g'lehnte; gàlant; galante; galanti; glehnt
Craig,PLN,plän; pauline; plein; belohnen; beeilen; blän; bouillon; buhlen; plänen,plan; bauline; belohne; plàn
Craig,K,ken; ce; kueh; ge; cie; cou; gen; ca; ger; gej; küeh; küh; k; geen; gi’; kai; kich; ko; che; qouie; gauen; caen; cha; chia; co; g’haaue; g’haue; g’hier; g’hy; g’hyer; gai; gäj; gaue; gee; geh’; ghaue; gheer; ghöer; guh; kaa; kæh; kaue; ker; keye; kü; küe; küej; g'hier; ch,ka; ku; kei; g'ha; geh; gà; ke; gha; ga; gah; kä; gi; g’ha; g'; cü; kiah; küah; geh'; go; gü; kieh; c; c.; cker; co...; gäh; gei; gh'a; ghäue; ghe; ghie; ghier; gig; güe; k.; ka'; kuh
Craig,KRNTS,gruenz; grandios; grandiosi; grenzen; grundyss; kurranze; kranz,grenze; granza; grunzen; kuranzen; kränz; grandiose
Craig,FKL,fackel; figle; veküehle,vogel; vegel; vegele; vögele; vögel
Craig,XPRTS,spritz; spiritueuse; schpritz; spiritüs,spretze; spritzer
Craig,ALVL,allewyl; allewiel; allewyll; alewyl; allewyli; alleweil,allewil; allewill; allwill; allewal; allewiil
Craig,VRPR,wachber; verbüre,vorberei; warber
Craig,VRTMT,verdammti; verdammter; v‘rdammte,verdammte; verdammt
Craig,ANKXT,angscht; unköschte; aengschte; aengste; engscht; innigschten; unkœschte,angst; ängschte; unkoste; angschoit; engste
Craig,MRT,möcht; möchte; maacht; mord; mächtig; mordio; morte; möchten; mortier; machte; marte; merad; mérité; méritée; miierte; möcht’; möerder; morde; mocht,macht; mächt; mörder; morda; marti; machet; machedà; mächti; mariett'; màrte; marter; mérite; merder; mort
Craig,TSXT,zaichedueh; zaicht,zischtig; zäicht; zeichent; zieschti; zischdi
Craig,ARXPR,erspar; ersparen,erspara; erspare
Craig,PRSL,breesel; brösele; bierreisel; bräsel; bröesel,barasoll; paresol; bresele
Craig,YNKR,jinger; jüenger; jüengere; jüngerer; jüngeri,junger; jünger; jüngere
Craig,KNT,könnt; könnte; kind; köennt; kinder; könnten; kinnt; gnad; köennte; gnade; candi; genüejt; konnte; cent; chant; connaît; g'iund; g’ahnt; genaaut; genuejt; gnädig; kintt; knieten; knoten; kœnnt; koennte; köent; konnt; könnt‘; konnt’; könnt’; konnt’ich; köönte; küende; kund; künde,kunnt; kännt; kennt; kännte; kunt; kannt; kneit; kennte; kennet; gant; gehnt; kännt'; kunde; genaijt; gnet; kannten; kinde; knota; gunnt
Craig,FRNK,france; frank; feuerung; verneige,franke; franka; fiehrung; franc; franko; freiung; franken
Craig,TSVT,zwäit; zweit; zewidder; zewieder; zwait; zwajt; zwajte,zweite; zweita; zweiter; zwäiter; zwäite
Craig,AFNM,uffnemme; uffnahm; uffnahme,ufnàmme; aufnahme; aufnehmen; offenem; ufnamme; ufnämme; ufnehme
Craig,KMLT,gemeld; gemolti; gemoolt; gemolt,gmolt; g'malde; g’malda
Craig,FRTN,fortune; freuden; verraten; fortan; v'rdiene; v’rdiene; verdeene; verdien,fortün; fortüne; verdiane; verdiene; verdiena; verdoni
Craig,KSTL,g’stell; küehstall; küejstall; kuhstall; g'stell,g'stohle; kühstall; g’stohle
Craig,NN,nein; naan; nyn; nun; non; nan; nän; nin; nain; nina; nennen; nanu; niin; nänä; nanni; nenn'; neuen; nin-e; nün,näin; niene; niane; nine; nien; nanna; nenne; nen; 'nen; nann; nenn
Craig,SLT,salat; sollte; solid; sollten; salut; salüt; salad; salade; sälüt; selaat; selten; solider; solidi; solüt; selte; solide,sollt; salütier; selt
Craig,RKR,rakker; roger,rackere; regiera; regiere
Craig,LPL,libbel; lippel; labble; lappalie; lapple; leiblich; lubbel,lieblich; lieblig; l'épaule
Craig,ANNTR,e-nander; einander; en-anderer,enander; anander
Craig,LVR,lewwer; l’œuvre; lawer; lieweri,livre; làwere
Craig,VRFRT,verfuehrt; verfahrt; verführt,verfiehrt; verfüehrt
Craig,VRVRF,vorwürf; vorwerfe; vorwüerf,vorwirf; vorwurf
Craig,KXTKT,gesteckt; gstekt; gschteckt; gschtickt,gschadigt; gsteckt
Craig,KXVR,gschwore; gschwache,g'schwore; gschwora; g’schwore
Craig,VRXVNT,verschwunde; verschwinde; v'rschwinde; verschwend; verschwender; verschwendt; verschwunden; verschwind,verschwunda; verschwinda; verschwanda; verschwände; verschwende
Craig,KMXT,gemäst; gemuscht; kämscht,gemüest; gmischt
Craig,PFR,bewahre; buffer; pauvre; puffer,befreia; bevor; bewache; bäufach; befreie; pfar; pfarrer
Craig,PRL,brill; brüehle; brüell; brüel; parlé; bierle; brieli; briell; briller; bruel; bruele; brüelle; büchel; päärl; päärle; pærle; pareil; pärel; parle; pierrele; prejle; parler,paarle; brille; büechel; brüele; pààrle; bächle; bàchle; bachle; briale; brilla; brüll; pàrle; bächel; briehle; parole
Craig,KRXTR,gerechter; gröschter; chrestier; gerüschter; kristiere,gröeschter; kirchatera
Craig,AFLT,einfältig; aanfälti; änfälti; auweliede; infallt,eifàltig; eifalt; eifaltig; einfalt; einfaltig; uf-halte; uffallt
Craig,KRTLR,gratüliere; gratuliere; gratülier; gratulire; gratulieren,grateliere; gratüliare; gratulier
Craig,FRKST,vergesst; vergeßt; vergißt,vergisst; frechste; ver-hä-häxt
Craig,KXTT,gestatten; geschtatten; gschteht; gschüett’t; gstait,kostet; gstate
Craig,ASKSRT,üsgsuecht; ausgesucht; üssg'suecht,üsgsüacht; üsg'süecht; üsgsüecht
Craig,HSFS,hasefuess; hasefueß,hasefüess; hasafüeß
Craig,VRKLT,verkleid; verkohlt; verkält; verkälte; verkleider; verkleidti,vergelte; verkleide; vergalte; vergulde; vergold; verkleida
Craig,XMX,schämsch; schammsch; schämmsch; schmisch,schamsch; schàmsch
Craig,FRXNT,verschont; v'rschnied; verschändt; verschinde; verschnitte; verschunde,verschànde; forschenda
Craig,ANKTLT,eingeteilt; inggedählt; yngedailt,ungeduldig; ungeduld; ungdeuld
Craig,ANTL,endlich; anatole; anatol; endli; andeil; anteil; inutile; andli,endlig; andlig; andlau; andlich
Craig,NK,naco; nice; neig; nicke; nicker; nig,nièce; nigger; nogeh; nogà; nàcke; noku
Craig,SNTR,sundere; sundiere,sondra; sünder; sondere
Craig,ANTRT,intrette; andächti; antrette; eintrat; entehrt,andacht; ändert
Craig,ARKR,äriger; eierküeche,ärger; aerger; eierküache
Craig,AVRNM,iwernamme; iwwernemme; iwwernumme; uewername; üewernämme,iwernàmme; üewernemme; übernomme; üewernimm; üwername
Craig,PRSNTR,bressender; präsentier; présenter; presenter; présentier,presentiere; presentier; präsentiere
Craig,RT,redde; redd; rad; redt; root; rhinter; ratte; roote; rote; räjt; rodi; räder; rentier; reden; rieder; rideau; $rad; radde; radio; rajt; redd'; reed; reeht; renten; reti; retter; reut; rode; röjt; rud; rudi; rüejt; runte; rydde; rat; ritte; route; roti,rede; red; ritter; reda; red'; rette; rente; roter; ruet; reit; rejt; rüeht; runter; rot; rante; ratten; rada; raijt; red’; reita; reiter; rite; roht; ruhte; rueder; ritt
Craig,VKR,wackere; wekker,wacker; wàger; wecker
Craig,AFRNM,iwernamme; uewername; üewernämme,iwernàmme; üewernemme; üewernimm; üwername
Craig,VRSRNK,versuchung; versuchungen,versüechung; versüechunga
Craig,MT,mit; mueder; maant; middaa; mäide; midda; mitte; mänt; muedder; müed; maint; müet; mutter; meter; mieder; maaud; matte; mäüüd; müd; ment; madde; mieädder; moët; maide; maiedaa; mente; mot; mued; matt; muet; midaa; middaö; mieadder; mit-i; määüd; mæter; maöd; mater; miaädder; mid; midi; mieäder; mit-e; mit’; mod; moitié; montée; müde; müden; mut; myde; müeder; met,meint; müetter; mittag; müater; mied; matter; màntig; müeter; mäint; mode; munter; mette; mueter; miant; maid; 'mit; mantig; mat; meide; midag; middäuj; mietig; mite; müâter; muete; müetig; métier; mäud; miede; mitt; mt; made
Craig,KVXT,qu'est; gewicht; gebicht; gebycht; gewichter,g'wischt; gewichsti; gewüest; gwicht
Craig,MNL,männel; männele; männlich; mannele,mànnle; mannel
Craig,FRNS,fränz; français; française; vereines; verrons,françois; franz; franes; varennes
Craig,RXTR,rechder; rester,rechter; rieschter; richter
Craig,TSVFL,zwyefel; zweifel; zwiefle; zwyfel; zwyfle; zwiefel,zwifel; zwiwele; zwifle; zwiewele; zwiefla
Craig,FRV,farwig; firowe; frauwe; fyrowe,farwe; fierowe
Craig,FRTSVFL,v'rzwiefel; verzwyfle; v’rzwiefle; verzwifle; verzwyfel; verzwiefle,verzwiefla; verzwiefel
Craig,TSNT,tausend; zahnt; züende; zuende; döujsend; töusendi; züend,zind; taüsend; zehnte; züendt; zinde; zuend; zünd
Craig,KP,gibb; gieb; gäb; kapp; kapier; gebe; kabb; gäbe; ghäb; kopie-e; coup; kepi; khaab; kopie; köppe,gib; gàb; kaib; gab; geb; coupé; capi; chapeau; giaüb; kaibe; kappe; käib
Craig,MTNM,mitnemme; mitnahme; mitnäme; mitnehmen,mitnehme; mitnamme; mitnämme
Craig,XTTR,steht’r; stüdiere; studdiere; steht'r; studieren,steht-r; stüdiare; studiere
Craig,KSTLT,g‘stellt; g'stalt,g'stellt; g’stellt
Craig,TX,dich; dhuesch; disch; dhüesch; tische; dischi; duehsch; dusch; tch; thischi; thuesch,tisch; thüesch; duesch; dscho; tüasch; tüesch; düesch; tasch; thüe-u-ich; ti-i-isch; dachs
Craig,HSPFFR,hoosepfaffer; hossepfeffer,hasepfeffer; ha-se-pfeffer
Craig,AFRTR,auffordere; uewertraaue,avertraüe; ouvertüre; owertor
Craig,NMXT,nammesdaa; namesdöö,namestag; namesdaa
Craig,FRTRV,v'rderwe; furttriewe; v'rdorwe,verderwe; verdarwa; verdàrwe; furttriwe; verdorwe
Craig,RKS,räichs; reichs,rickes; rouges
Craig,SMXT,samschdaa; samschda; samschdeu; samschdi; semeschter,samschti; samschtig
Craig,FRNM,vornehm; vornemme; füehrnahm; vornahm; vornamme; vornehme; vernumme,vernimm; vernumma; vernümme; vornahme; vorname
Craig,AFKPT,uffghebbt; uffg'hebt; uffg’hebbt; ufghebt; uffg'hebbt; uffg’hebt; uffghebt,uffgebotte; ufg'hebt; ufgebota; ufghebbt
Craig,FYL,vöjel; fajohle; veaujel; veejel; vöejele; vöujel; vejele,väjele; vöjele
Craig,MRKL,märkle; mirakel; merkel; mariägle; marickel,marikel; märikle
Craig,XPLT,spalte; spiellyt; schüblad,spielt; schüblade
Craig,ALTR,eldere; eldre; eltere; alder; altar; eltre; ältere; älder; älteren; älterer; älteri,alter; eltra; älter; altere; elt're
Craig,LF,liewi; laufe; läwe; lauf; læwe; läuf; loffe; löwe; löüfe; laaf; läewe; läuife; leewe; leewi; lew; liewé; liffer; liweh; lof; lyweh,liewe; laüfe; lewe; laüf; liewa; liawe; lowe; läufe; läuif; lauife; laüwe; liefer; loifa; lowa; laufen
Craig,PYXTRNK,begeeschterung; begeisterung,begeischterung; begeischternng
Craig,KLNKN,gelungen; gelingen,gelungener; gelungene; gelungeni
Craig,L,la; lüej; luej; le; leer; löij; leij; löuj; liej; lui; lüj; laye; laj; lueij; laau; laauer; laie; laoue; lau; loi; lueau; l; l'ai; lay; leau; leuj; lier; lieu; löj; loué; löüj; lüij; luj; lich; ler,"lo; loh; lüag; hl; lig; lei; là; lie; ,il; läig; leh; len; li; liag; louer; lüi; läj; lej"
Craig,PSL,bissel; bissele; bisl; bäsel; bis'l; biss'l; bis’l; bissl; bäsle; bäsele; bossel; biesel,bess’l; basel; basler; biss’l; büsel
Craig,XTNTL,ständel; stündel; schtündel; standli; ständlich; stünd’l; stündl; stündle; stündler; stündlich,stendla; stüendel
Craig,KTS,guets; gitts; katze; katz; gotts; gehts; kaz; gutes; güets; gottes; cantus; gedues; geiz; gezaoue; gottsei; gueds; gytz; gyzig; katz'; köüiz; köüz,gits; kütz; güats; giz; gizich; getües; gitzig; gizig; gue’ts; kàtzer; kuentz; kunts
Craig,KXL,gschlaaue; g'schlaaue; g’schlaaue; g’schlaue; gschlaa; köechle,g'schla; gschläue
Craig,VFL,wiewele; wiewel; wyewele; wywele,wiwele; wieviel
Craig,KRMPL,grambol; crambohl; grümbel; krambohl; kremble,grimpler; grimpel; krambol
Craig,FRSN,froisson; frisson; frohsinn; phrasen; phrosin; v'rsahn; verresseni; verrissen-; verrisseni; versehn; versehne,versöhne; vorz'nàh; vorznah; versähn
Craig,KVT,gewitter; gebett; gebiet; gebitt; gebot; gebet; geweihte; gebadt; gebætt; gebeten; gebette; geböjt; geboten; gebotte; gewiet; gewöijt; gewöujt; gewuet; gebott,gebatt; cuvette; gebat; gweihter; gebata; gähwidi; gebieta; gebota; quant; gebieter; quitt
Craig,PFXT,pfister; pfoschte; bewyest,pfischter; bewiest
Craig,RY,rüehj; reje; räje; rühj; ruehj; ruehji; raje; rahja; räihj; raja; rejier; roger; röje; ruehjich; ruejig; rüge; ruhj; rühje; reije,rawe; ruehje; rouge; regia
Craig,AXN,ueschenie; ich’ne; ich'ne; aueschyn; üschenie,üscheni; ichn
Craig,SFRT,sauweert; sofortig; souffrante,sofort; sauviert
Craig,TRFT,dürfte; trefft; trifft; derfte; dürft; træfft; derft,därfte; därfet; därft; druft
Craig,NRXT,nachschde; narrechdi; nachschte,narreschöjte; nachscht
Craig,SPL,sybille; seppl; subbele; säbel; sobal; suplie; suppele; süppele,sobol; soball; seppel; sebal
Craig,AFRHPT,uewerhaupt; üwerhaupt; iwerhaupt; üewerhaupt; iewerhaupt; iewerhäupt; iwerhaapt,iwerhaüpt; iwerhoipt; iwerhäuipt; üewerhäubt; ewerhaupt; iwerhauipt; iwerhaupit; uewerhäubt; uewerhäupt; iwerhäupt; üewerhäupt
Craig,HNS,hans; höns; hinaus; hann'se; henns,hann-se; hannes; han’se
Craig,XTNT,schtund; staunt; stöönd; stände,stund; stand; stund'; standi; stunda; stunde; stande
Craig,XRXT,chrestier; christi,chrischta; chrischt; chrischte
Craig,ANTRS,interesse; entrez; andrees; öönders; entréz; intres; anderes,anders; intresse; einedrissig; andres; andrs; entriss; intéres
Craig,ANS,uns; aans; üns; äns; eines; ains; ünser; ainsi; ääns; ainse; anse; eens; en-esse; ienes,unser; eins; ans; äins; ins; enüs; ınües; unse
Craig,TPLT,doppelter; doppelten; doppelte,doppelt; deibelet
Craig,MLXT,möjlichst; möejlichst,malàschte; maläschte
Craig,XPTS,spiz; spitz; spitze; spatze,spatz; schuehputzer; schüehputzer
Craig,ALFNS,allefanz; alphonse,alfons; alphons
Craig,ANSRN,unseraaner; ünseräiner; unseren; uenseräiner; ünsern; unsern,unsereiner; unserein
Craig,PPT,babett; b'haupt; bäbbt; bhaupte; b’haupt; b’haupte; bhäupt; b'haupt'; bhäupte,babette; püpiter
Craig,KRKL,gurgel; gurigle; georgele; gurigel; krakeeler,cercle; güerigele; kràgle; krakeel
Craig,AN,unn; an; anne; ihnen; einen; eine; aan; yn; ein; une; eini; aaner; aane; äner; inne; ihnne; än; äne; on; oon; ainer; äin; aani; e-n; e’n-; ion; aine; eene; ohni; ain; iin; äni; e'n; ohn; aein; aen; aini; e'n-; e’n; en'; äinig; ääner; ääni; aener; aeni; änig; annäh; aue-n; ay’ne; e’'n-; ieanne; ien; ín; in’e; innen; inner; uınn; un’; unu; uun; yan; äine,ane; ene; ine; un; ihne; ohne; ihn; en; àne; einer; eina; anàh; ohna; äiner; ahna; ana; äini; ihna; äinich; aner; inna; inn; yun; in; anah; ann; enen; ennui; inàh; inich; one; ùn; anno; ün; ahn; ani; annen; ein'; in'; ionn; einig
Craig,XR,chère; chérie; chor; scher; schreien; char; chere; cherei; cheri; scharen; scheer; schiere; schreye; schuch; schür; schyer; schyr; schrei,schier; schreie; schire; chair; choeur; chuche; scheuer; schreia; schreier; scheere
Craig,FRPNT,verband; verpönt,verbunde; verbinde; verbinda; verbunda
Craig,NTS,netts; naz; nutze; nützen; nutz; natts; nantzig; nätts; nazi; nettes; nez; niz; nohtzue; notes; nuz,notiz; netz; nats; netze
Craig,MSK,musike; mask; massik; moskau; musicien,müsik; maske; massick; massig; müsike; musik
Craig,KLTK,goldigi; goldige,guldige; guldig; goldiga; goldig
Craig,XN,schun; scheen; schon; schunn; scheeni; schöni; scheene; scheener; schöeni; schoeni; schönen; schoen; schiene; scheinen; schoene; schöner; schnee; schauen; schenier; schoener; shun; schien; schnuer; schyne; schynne; schain; schainer; schienen; schnei; schnie; schnüer; schüeni; schynn; sheen,schöne; schön; schen; schine; scheni; schene; schener; schöen; schan; schöene; china; schone; chine; schäin; scheenen; schnier; scho'ne; schön’; schona; shön; schöener; schneie; schin
Craig,PTRT,buttert; patriot; bedroht; bedüürt; betriejt; patrioten,patriote; betrata; bedürt; betrate
Craig,KFNT,g’funde; gewohnt; gewöhnt; gefunden; gewendt; gfunde; gewinnt; gewohnheit; gewohnheite; gefennt; gefund; gefunde; gewend; gewohnet; gewohnhäit; gewehnt,g'funde; gfunda; g'fùnde; g’funda; gewandta; gewöehnt; gfùnde
Craig,KFRT,gewart; gfröujt; g’fröjt; gfrait; g'fröujt; couvert; g’frait; g’füehrt; gefröujt; geführt; gfröüjt; gfüert; kuvert; gewehrt; g'führt; coiffiert; g'frajt; g'fräjt; g'freiter; g'fröit; g'fröjt; g'fröüjt; g’fraid; g’frœjt; g’fröuit; gefiert; gefreaut; gefreit; gefreiter; gewährt; geward; gewoort; gfahrt; gfräit; gfroijt; gfröut; gfüehrt; gführt; gfyert,g'fiehrt; gfröjt; g'freit; g’fiehrt; gefochten; gfiahrt; gfreit
Craig,KMRT,gemacht; gemaacht; gemoocht; camarade; gemocht; commerçant; kamrad; kamrade; kümmert,g'macht; gmacht; kamerade; kamerad; g’macht; gemächt; gemachter; kamarada
Craig,RN,rno; rnoo; rené; rein; renne; rhin; rien; raan; reinen; ryn; reine; ’ran; raane; rain; raine; ren; réné; reiner; renn; ran,rinn; rin; ron; räin; renna; rnich
Craig,FRLN,fräulein; verlon; verlonn; v'rloon; verleih’n; verlieh’n,verlehn; verlehne; vrlonn
Craig,HP,hab; habb; habe; hopp; hob; hab'; hebb; hupp; hab’; häb; habb’; hahb; hepp; hup,heb; hüpp; häbbe; höpp
Craig,PRHK,beruhigen; beruehig; beruehige,berüehige; berühige; berühiga
Craig,ASFL,ausfüllen; üssfalle,üsfalle; üsfille
Craig,KRPL,krüppel; groble; kribbel; krüpel; krüeppel,krippele; kroble
Craig,VRMR,vormache; vormach; wäre-m-'r; wäre-m’r; wärmere,warmer; vermehre; vermache; vor-mr
Craig,FRTK,ferdig; freudige; freudigen; fraidig; freid’ge,fertig; fritig; furtgeh; freidig; firtig
Craig,KXKT,gschikt; geschickt; geschickter; gschikter,g'schickt; g’schickt; g'schickte; gschickt
Craig,TSLT,zahldaa; zählet; zeihlade; zeijlade; zielt; zuelöujt; zueluejt,zahlt; zählt; zehlt; zelt; zilde; zleid; zeläid
Craig,XLS,schluss; schliesse; schlosser; schlösser; schluß; schloß; schloose; schließ; schließe; schließen; schluess,schloss; schliessa; schlossa; schliess; schlossen
Craig,KLTS,kalts; kleitz; clients; geldes; kloz; galants; gelades; glatts,gilets; glattes; kultus
Craig,MLR,müller; miller; müllere; melier; meilleure; melire; mieler; müllère,moler; miler; molereie; molerei; maler; meliere; meller; molerej
Craig,AMN,amann; ehmann,amen; eme-n
Craig,ARKLR,erklären; erklär’,erkläre; erklära; erklär
Craig,TRXS,durchaus; durchüss; durichüs,durchüs; durechüs
Craig,VRKNK,vergnügen; werikung; wirkung,vorgange; vergange; vergang; vorgäng
Craig,HRTSTR,hochzittere; hochzitter; hochzydder; hochzitterei; hirotsantraa; hochzäiter; hochzittereij; hochzytter,hochziter; hirotsantrag
Craig,KXRF,g'schriewe; gschriewe; g’schriwe; g’schriewe,g'schriwe; gschriwe; geschriewe
Craig,FRFLT,frevelt; verfahlt,verfählt; verfehlt
Craig,AFRR,offrir; offeriere,offriere; offrier; eifachere
Craig,FRTRS,verdruß; verdrieße; furtreise; fortreisen; verdrieß,verdriesse; verdriese; verdrosse; verdruss
Craig,LRM,l’armée; lärm; lärme,làrme; larm
Craig,PPY,papegei; bobeja,papagei; papegài; bi-biger; papegàie
Eder,,"*; }; 000; —; ―; :; ""; _; °; 11; 3/4; 10; ;; ça; -; ); „; .; ?",30; 13.; |; 2.; 1000; ’; /; 80; 9; 1; 5; 1.; 200; ...; '; 70; 120; ..; `; 5000; 40; 0; 2; 6; 8; 4; 3; »; «; …; ....; 25; [; 49; h.; 17; 150; 48; 6.; 64; 66; 82; 9.; 20; 14; 100; “; 50; 12; (; 7; 15; !
Eder,KM,kommen; comme; kaum; komme; kümm; käm; komm; kem; komma; kammer; kumme; com; kamen,keim; käme; kummer; g’heime; kam; kum; küm; kumm
Eder,FTL,fidel; fatal,fatale; fauteuil
Eder,KLN,klein; kleini; gelonn,kläine; kleiner; kleine
Eder,P,by; büe; ba; ben; per; bier; bie; po; peu; poh; beau; bue; bei; pah; puh; be,bi; bah; bej; bo; bien
Eder,VRXTNT,verständi; verstanden,verstand; verstande
Eder,V,wäj; waj; wü; weich; va; wich; woh; vier; weh; wie; wo,vo; wu; we; vu; ve; wa; wi; v.; wer; ver; vieh
Eder,HNT,hände; hünd; hund; händ; hunte,hinte; hunde; hand
Eder,ALF,allewaj; allewäj,elfe; elf
Eder,XF,schaff; schiff,chef; schiewe; schof; schief; schaffe
Eder,LX,luejsch; lich,losch; lajsch; leisch
Eder,FR,for; fer; frau; fröij; füere; führe; früej; frej; freij; vrai; freuen; vori; fahre; für; fahren; feuer; früh; viere; vier; fahr,fir; firig; füer; fiehre; fräui; fr.; vieri; freie; fier; frei; fuer; fiehr; froi; fräu; fach; fruej; fröj; vor; ver; froh; fiere
Eder,KRSR,großer; grosser,grössere; grösser
Eder,XPRX,sprechen; spreche,sprich; sprech
Eder,XM,schäme; schäm,scham; schmier; schüm
Eder,KSNTHT,g’sundheit; gsundheit; gsundhäit,g'sundheit; gesundheit; gsündhäit
Eder,RX,reich; rieche,richer; rich; riche; richi; rasch
Eder,HRT,heert; hirot; hurtig; hört; hart; hirote,herunter; harter; höert; hert; hard
Eder,PRV,bravi; büchweh; bravo; brav,braver; bräver; brave
Eder,YNK,jungi; jung,junger; junge; jünger
Eder,PSR,böser; besuch; besseri; bessere; besser,besserer; bsüech; passiere; bis’r; passieren; besüech; bsorri
Eder,KSXT,gsichter; gsicht,g'sicht; g’sicht; gesicht
Eder,VNX,wüensch; wunsch,wünsche; wünsch; wohnsch; winsch
Eder,TTS,dezue; dazu; dezüe,dezü; däts
Eder,KXT,gscheid; c’est; gescht; gascht; gäst; koschte; c'est; koscht; gscheit; kost; kosten; kaschte,geischter; kaste; g'schieht; koste; gsteh; geist; geister; g'scheidt; c'est-ça; geischt; kischt; gäscht; gschejt; gschied
Eder,PST,basst; passt,pst; bisst
Eder,ANK,inger; ing; ange,eng; äng; iang; einig
Eder,XNT,schient; schande; schinder; scheint; schand,schint; schnider; schinde; schniede; schnied
Eder,MRS,m'rs; mirs; m’rs,mers; marius
Eder,VX,waisch; weich; wiche; wich; wäisch,weiche; wichs; weisch; wachse
Eder,TSK,zug; zucker,zeige; zugg
Eder,VRVNT,verwandt; verwandte; verwandti,verwandter; vorwand
Eder,MXTR,maischter; muschter; muster; mäischter,meister; meischtere; meischter
Eder,SM,summer; samme; simm,summe; sim; sam; summ; sümme
Eder,VS,weiß; wissen; wieso; vous; wase; wissi; wies; wasser,wos; wees; weiss; wiss; wäjs; wäiss; wisse; waas; weis; wisser; was
Eder,SRT,suecht; sort,süecht; sorte; siert
Eder,VLT,wald; welt; wollte; valet; wollten,walt; wilde; viellieht; walte; wilt; wild
Eder,MTL,maidel; maidle; mantel,modell; maidele; mäidel; mäidle; mittle; mittel
Eder,N,nee; 'ne; n'; n-; ’ne; n; nä; ’n; nej; na; nich; n’; neue,nei; 'n; nu; ni; nien; nen; ne; neij; ner; nüer; nie; no; -n-
Eder,KX,kiche; geh'sch; gehsch,geh’sch; gisch; gosch
Eder,APS,ebbs; ebs; obs,ebbes; ebes
Eder,LK,lucie; locke,lege; lügen; lueg; luck
Eder,XL,schlaa; schallü; schuel; schlöj; schleier; schelle,schläj; schlag; schlaue; schüel; schloi; schül
Eder,SX,saasch; siesch; sichs; sechs; siehsch; sechse; sich,seisch; sisch; säisch; sicher
Eder,AYR,eijer; ejer,eijeri; ejere; eijere; ejeri
Eder,LNK,langi; lunge; linken; lung; lang,langer; linke; länge; länger; lange
Eder,VTR,wetter; weiter; widder; votre,wieder; watter; weder; wider; vôtre; wedder
Eder,XTL,stuehl; schäddel; stellen; stille,stil; stiller; stüehl; stall; still; schädel; stell; schittle; stel; stelle; stehle
Eder,SR,sueche; sachen; ser; sehr; sûr; sach; sur,süech; süeche; süre; soirée; sür; soeur; surre; sache
Eder,KLF,glauwe; g’holfe; geloffe; glauwi; gholfe,gläuwe; gläuwi; g'holfe
Eder,ATL,italie; ideal,edler; edel; atelier; edli
Eder,LN,lon; lyon; lohn; lonn,lehne; linie; lehn; lünne
Eder,VRTS,wurds; vierzig,wirds; verzeih; verzej; vierzeh
Eder,LY,leije; lüeje; läije; löje; lueje; laje; leje; lawe,lege; lager; läje
Eder,VR,wurr; woche; wär; wäre; wach; worre; wie’r; wären; wahr; vrai; wir; wochen; wuch; wur; waren; vori; wehre; waar; viere,wache; vorig; war; vieri; wahrer; wahre; woch; wuche; wohr; wore; vor; wer; ware
Eder,AK,eck; ick; acker,ecke; auge; ici
Eder,FS,fuess; fasse; vous; fois,fues; füess
Eder,XFT,schafft; schaft,schuft; schafte
Eder,YR,jour; jahr; jahre,joch; johr; johre
Eder,AH,ehe; oho,eher; aha; öha
Eder,KNTS,ganzen; ganz; ganzi,ganzer; ganze
Eder,XMS,schmüser; schmisse,schmüse; schmiss
Eder,VRXT,v'rsteh; wurst,würscht; versteh; wurscht
Eder,PX,basche; pech; bisch,besch; bischen
Eder,KXFT,gschäft; gschäfte; geschäft; gschafft; g'schäft; g'schafft,geschafft; gschafte
Eder,FN,vun; finer; von; fine,fahne; fini; fein; feine; fiener; fin
Eder,TN,dinni; dhuen; tun; denne; dinner; din; den; duen; dini; deine; diner; dine; denen; dünn; dein; diene,toni; dinn; doni; däne; dänn; tüen; dane; danne; tön; dene; diener; dann; ton; denn; düen
