mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,ALF,e l f _; e l f e; e l o f; o l f e; e l e w; o l v e; a h l v; e l i f; _ u l f; a l a v; a l f _; e l v e; u l f _; i l f _; a l p h; a l v e; a l a f; æ l f e; i l l f; o l e w; u l e v; a l e f; ä l f e; e l e f; ä l e f; ä l f _; a l f u; a l i f; a l i w; a l l v; e l a w; e l ä w; e l e v; e l f o; e l f y; e l o w; e l v i; e l v ö; i e l f; i l - v; i l a w; i l v e; o h l v; o l l f; o l o v; _ a l f; a l e w; o l p h,o l f _; à l f i; a l f a; _ e l f; a l f i; a l f e; u l f e; e l è v; u l f a; a l f o; ö e l f; o h l f; ö l f e; ö l f _; _ ö l f; a l l f; e l - f; é l è v; é l o f; i l f -; i l f '; i l f e; o l f a; ö l f a; ü a l f; ü l e w; ü l f e; a l v i; e l f ’; ü l a f; u l v e
Craig,PSN,b s e n; b s u n; b s y n,b s i n
Craig,XPTS,s p e z; s p i z; s p y z; s b e z,s p a z
Craig,KPR,g e b r; c h b r; c h p r; g e p r; k b a r; c e p r; g b r i; g b r o; k a p r,c k b r; k b r i; c a p r; c b r i; g a b r; g b a r; g p r o; k a b r; k p r o
Craig,RVN,r v u n; r v o n; r w e n; r w a n; r w i n; r w n e,r w ü n; r w ä n; r w u n
Craig,PXT,b s t u; _ b s t; p a s t; b b s d; b s t ä; b s t e; b s t o; b s t ü; b i s t; b ü s t; b s t a,b s t _; b e s t; p o s t; p i s t; b a s t; p e s t; b s t à; b s t i
Craig,NSKR,n s g r,n s k r; n s c r
Craig,FTSK,f z i g; f t s c; f t s g; f z u k,f z u g
Craig,LTR,l d e r; l d r e; l t r e; l t o r; l d ü r; l e d r; l t ’ r; l t a r; l d r o; l a d r; l a t r; l d r a; l t ü r; l t ' r,l t e r; l t r a; l t r i; h l t r; l o t r; l t - r
Craig,KP,_ g e b; _ g e p; g e b e; g e b i; g i b b; _ k a p; _ g i b; _ g ä b; c h p e; c h ö p; g i e b; c h b i; _ k ö p; g e p a; g e p e; c h b a; k a p i; k a b b; k a p ü; g e b ö; g h e b; c i p e; k a p o; g ä b _; g e b u; k ö b e; c e - p; g e b o; c h b u; _ k o p; c o u p; c h i b; g e b h; g e b a; k e b a; c h ü b; _ k a b; k u p p; c h e b; _ g i p; g ä b e; g g e b; k a b i; c h p i; h g e b; g e b ä; g e b ü; c i p a; k o p i; c a p a; c h ö b; c h p o; g b u e; g e p o; g g u b; g h ä b; g u b i; k ä p p; k k o p; k a p p; g a b e; c a b i; g e p u; c h p a; g b a u; k ü b e; _ k e p; _ k ü b; c i p è; _ g p i; _ k i p; c a p o; c h - b; c h - p; c h u b; c i - p; c i p é; c k b a; c u p e; c u p i; g e a b; g e b ’; g e b æ; g e b y; g e p i; g g e p; g h ü p; g i b u; g o ’ b; g o b _; g o o b; g p i e; h k o p; k ä ä b; k a b _; k a b a; k ä b b; k a b y; k a p u; k e b ä; k e b ü; k e p i; k h a b; k i b b; k i p p; k k e b; k k u p; k k ü p; k ö p e; k ö p p; k u p i; k ü p i; c h o b; c h e p; c h u p; g ' o p,g i b _; k a i b; _ g à b; g à b _; c a p i; k o b i; _ c a p; _ g a b; g o b b; c h b e; c k e b; k à p p; k e b u; c h b ü; _ k u p; c h b o; c k p u; k b u e; k ö e p; k a p e; c h a p; c h ä p; c k b u; g e b _; g a b _; k o b _; k ü h p; _ g o p; - k o p; c a b a; c a p e; c k b '; c k b ü; c k e p; c k p i; g - b u; g e p à; g h o b; k b ' h; k b ü e; k e b ’; k e b e; k ö e b; k ä i b; c h o p; c h a b; _ k ä p; c h p ä; g ’ o p; g i b ’; k a p a; g e p ä; _ c a b
Craig,LTT,l t a t; l d o t; l d ’ t; l d a d; l d i d; l t d a; l t o d; l t ä t,l t e t; l d e t; l d a t
Craig,SX,s e c h; s y c h; z s c h; s i c h; s - c h; s æ c h; ß s c h,z c h _; z c h e
Craig,AYT,e j e d; e h j t; i j e t; ä h j t; ü g e d; e j e t; i g a d; a j e t; i g o t; o j ü d; a g i t; a h j t; e g o t; e j u d; o j e t; a w a t; i h j t; ö j ü d; a g a t; a g é d; a g ı t; a j ä t; a w e t; é g a t; i g a t; i g e d; i g i t; o g a t; u g e d; u g e t; ü h j t; ü j e t; e g i t,e g e t; i g e t; a g e t; a g e d; e g a t; a g o t; o g e t; ä j e t; e g e d; i j e d; u j e t
Craig,VRV,w i r w; v ' r w; w e r v; v e r v; v ‘ r w; v e r w,v o r w; v r w a; _ v r w; w o r w; w à r w; w a r w; w e r w
Craig,TRH,t o r h; t ü r h,d e r h; t e r h; _ d r h; d r h i
Craig,AP,a b b e; a u b _; _ o b _; a b b _; a b e _; i e b e; a p a _; i e b _; a a b _; _ ü b e; e - b a; a u b e; i b b _; a p p e; _ a b e; i b b e; _ a p p; a p i e; e b e _; e b i e; u b b e; u p p _; _ a p o; _ e p i; ö p p e; e i b e; u b b _; a p p a; ü b b e; o p p e; u b e _; a p e u; _ e h b; u p e r; a b b a; e p e r; i p p i; e h b _; e b ü ü; e b y _; i p e _; e b a a; a p p o; e b ö j; e u e b; o p p _; o b b e; a p e r; o b y _; _ e u p; e e b _; e - p a; a b h o; _ o p o; o u p _; _ e p p; e b ö ü; i b h a; u e b e; ä b b e; a b e i; a b ’ _; e b u e; o p e r; _ ü e b; a b ' _; a b b ’; a b e e; e b ü h; o b b _; ö b b e; o e b e; o p a u; ö ü b _; o y a b; _ a e p; _ e p a; i p p _; o - a p; ä u b h; u b h ä; _ o b '; à - b a; ä u b i; e - a p; e e h p; e i p e; o p i e; o u p o; _ e - b; _ e b '; _ e h p; _ é p a; _ i e b; _ o b ’; a b b y; ä b e _; ä i b e; a p o _; a u - p; ä u b e; a u e b; e - b o; e b ö u; e h p e; e i b h; é p e n; i p p -; ö i b _; o o b _; u - p è; u b i e; ü e b e; u p e _; u p i e; y e b _; e b h a; a b b é; e b a h; e i b _; i b i -; i b h e; ü i b h; a b ö h; e - b u; e b ö i; e j p o; i e - p; u p o u; _ a p é; _ a p i; _ a u p; _ e b a; _ e i p; _ é p i; _ é p o; _ o b b; _ o b o; _ o o b; _ ü b _; _ u b e; _ ü b u; _ ü p p; a - b i; a a b ä; a b b o; a b e -; a b e y; a b i a; a b o _; a e b _; ä e j b; a h b _; a ö b _; a ö i b; a p a u; a p é _; a p é e; a p e y; a p p é; a p p h; a p p ü; a u ä b; a u a p; ä ü b _; a u b a; ä u b u; a u p e; a y b i; e b ’ h; e b ä j; e b b h; é b é _; e b h u; e b o o; é b o u; e e b a; e e b e; e e p p; e h b i; e h p a; e i b ’; e i b a; e ï b e; e i p i; e j b i; e j b o; e p e j; e p i _; é p o u; é p u _; e u b _; i - b a; i - p a; i b a _; i b b '; i b b a; i b u e; i e - b; i e a b; i e b a; i e b ä; i e b i; i j b o; i p é e; i p e r; i p i e; o ’ b h; o b a a; o b e j; o b h ä; ö b h ä; o b i e; o b o _; o e b _; ö e u b; o h b u; ö i j b; o o b e; ö ö b h; o o b u; o p a -; ö p e n; ö u b _; ö ü b e; ö u j b; o u p a; ü - p ü; u b - o; u b a u; ü b e _; u e b _; u e b ’; ü e h b; u j b _; u p e n; ü p i e; ü p p i; y b b e; y p e _; y p e -; y p e n; _ a b o; _ o p i; e b ü e; o b e _; a p p i; e a p e; _ a p e; a b b u; a b o u; e p e i; o b h e; ü e p p; _ u e b,e b b e; a ü b _; _ e b b; _ e b _; _ a b _; a p e _; e b b i; u i b _; a u i b; u p p e; _ i b i; _ a b i; o i b _; e p p _; ü p p e; i a b _; a i b _; e b b _; ä u b _; a b a _; ä p p e; e b a u; i p a _; o h - b; u p p a; e - b i; _ o b e; e b b a; i b i e; ä u i b; i p p e; i a b e; i e b h; _ i b e; _ o b -; a b h à; e h ' b; o p p i; a b h a; _ a b h; o p p o; e p p i; _ a p a; _ a b a; à b i à; e p e e; u e h p; _ e b i; _ i p a; a p p -; à p p e; a ü b '; a u i p; ä u i p; e b u a; e h p u; e p é _; e p e n; o b ' _; o b i _; o h b a; ü a b _; ü b ' _; u i b e; i b e _; _ o p p; a p e a; e b ä u; e i b u; a b i e; _ e b e; o u p é; u p é _; _ o p e; a p p _; ö e b _; ü p p _; a b h e; a p a g; i p p o; ä ä p e; ä p e _; o p p -; ü e b _; ü p p é; _ ä b _; _ ä b ä; _ a p u; _ e b ’; _ e b h; a - a b; a b - h; ä b ä _; a b a a; a b b ä; à i b _; a i b e; a p i _; a p o u; a ü b h; a u p i; e - p i; e b h e; e b i _; e e b i; e i p p; e p à i; é p a u; e p e _; e u i b; i - a b; i - b i; i a ü b; i b e i; i b u é; i p i _; o b a _; o b b h; ö b e _; o b e h; o b h u; ö e b e; ö e p p; o i b e; ö j b o; o p a _; ö y e b; ü b h e; ü e h p; ü p e _; y e b i; a b - e; a u b h; e o b a; u b h e; u p p o; _ a b b; e h p ä; o b i a; _ e b ä; ä b b _; a b h ä; a p e e; e b ä _; e b a i; e b e i; ö p p _; a b a h; o u p e; e p p e; a b b i; o u p ç; u p ç o; ä i b _
Craig,ALSK,e l s c; o l s c; e l s k; e l s q; y l s c; ä l s c,e l z k; i l s c; a l s c; e l s g
Craig,YN,j e a n; j e n e; j e u n; j e n _; j e n ü; j o n _; _ j ä n; j ä n n; j o n i; _ j a n; j e n -; j e n a; j i n i; j n e r; j ü e n; _ j i n; j e n i; j ’ e n; h j u n; j ' e n; j e n u; j i n e; j i o n; j n a h; j o n -; j o n ä; j o n n,_ j u n; j e - n; _ j e n; _ j ü n; j o n e
Craig,AS,u e s s; u e ß _; e i ß _; _ e s _; i e s e; i e s _; i s s i; ü s s e; a i s _; a i s s; _ a u s; ü e ß _; o u s i; _ ü s s; _ a ß _; e s s e; a u e s; o i s e; o u s _; ü s s _; o s s e; _ u s _; a i s e; a a s _; _ u e s; i ß e _; i e h s; a i ß _; e s e _; o ß e _; o o s e; a u s s; e s i e; a u s _; o ß e r; e s e r; i e ß e; e ß e _; e s s o; ä i ß _; e i j s; a a s e; o ß i _; e i ß e; ä s s i; _ ü ß _; u i s _; e e s e; a u s e; u e h s; _ e s s; a s s '; a s s ’; e e s _; i e s o; u u s _; _ e ß _; ä j s _; i j s _; ö i s i; _ y s e; y s e _; ü s i e; i e ß _; a i s i; _ a a s; u s s i; _ u s s; é s e n; e s s i; e i s _; e i s e; o s o _; e e s s; ö ß e r; a s s u; o o s _; ä s i e; o e s i; ä ß i g; u s e n; a ß e _; o h s a; i s s e; e j s _; o s i _; ü ü s _; ö ü s i; u s i g; e s e h; u s s u; u s s e; e u s e; ü s s -; _ a s e; e h ’ s; e s i g; _ e h s; a i s -; e s a a; e s i _; i s i g; _ ü ß e; a ß ' _; ü ß e r; a i ß e; a u s i; e e s i; e s s u; o s a i; o u i s; e s a g; u s i e; ö s e r; i s e n; ü ü s e; i e s i; a s i e; e ß e n; a u ß e; e i z _; u ß e n; _ a a ß; _ ä u s; a a ß e; e s a u; e s ä u; e ß e r; u ' e s; ü ß e _; y s e r; y s s e; u s e _; a s e r; i e j s; a s i o; u e j s; ü s s i; e s s -; _ a s -; a a e s; a a ß i; a u e z; e u e s; i ö s _; ü e ß e; _ o e s; o e s _; ö u i s; ü e j s; u e ß e; ü s e e; ü s e h; u s s é; u ß e r; ö s s e; i s e h; ä s e n; a s o _; o o ß _; i s s '; ü s i g; o i s s; o s e h; e s e i; ö i s e; ö s e n; ö u s i; _ ä u ß; _ e e s; _ e s u; _ i o s; ä i ß e; ä u s s; ä u ß e; e h s _; e s u _; i s e e; i ü s _; ö e ß e; ö j s a; ö u j s; y s s _; ü s s h; o u s s; a s s i; a i s o; _ ü e s; ä u s e; a y s a; o i s _; o s e n; ä ß i _; e i s u; ü s s u; a ß i _; e j ß i; i ß e n; o s - a; o s s u; o ß e n; ü e s i; y e z _; _ a a z; _ e ’ s; _ i - s; _ i s o; _ u e ß; _ ü s ’; a - a s; a a s i; a i j s; a i s a; a i s u; a s e e; a s s é; a u s ü; æ s e _; æ s s i; e - s ä; e ’ s i; e h s a; e h s e; e s s h; e s u e; e u z _; i é s _; i e z _; i e z -; i o s i; i ß e r; ö a s s; o o s s; o o ß e; ö ü j s; ö u s e; u e s e; u e s i; u e ß '; u i s a; u i s s; u j s e; u s e h; ü ü s a; ü ü s s; y s s i; i s s ä; a e s s; ö s i _; i s - à; _ ü s -; ä u s _; ö i j s; o s s -; o y e z; u s s _; a s e n; ä s e r; u s e r; i e h z; _ a e s; a e s _; ä ß e _; a ß e n; a u z _; e - e s; é s i o; é u s s; o ß ’ _; œ j s i; u e u s; u i ’ s; _ a s o; _ a ß '; _ a ß e; _ a u ß; _ a z _; _ e s -; _ i o ß; _ i s ’; _ i ß _; _ o o s; _ ü s '; _ u ß -; a - e s; a a ' s; a a ‘ s; a a s a; a a s ä; a a u s; a e ü s; a j ’ s; a j s _; a j s e; a ö a s; a ö j s; a ö s _; a s - _; a s ä h; ä s e e; a s i _; a s i u; a s o h; ä s s ’; a s s ü; a ß ’ _; a ß i g; ä u e s; ä u j s; ä u s i; a u s o; a u ß i; a y e s; a y s e; æ s i e; e - s _; e - s -; e - s a; e - s i; e - s ö; e - s u; e e h z; e i s ’; e i s o; e j ' s; e j ’ s; e j s a; e o i s; é o s e; e s ' _; e s ’ _; e s e -; e s o h; e s u i; e u ’ s; e u s _; e ü s ü; e u ß e; e y s e; e z - a; e z - h; i - s _; i - s -; i ' s _; i e ß i; i ö s e; i o s o; i o s u; i o ß _; i s ’ _; i s a i; i s e -; i s i è; o - s a; o - s o; o a u s; ö e s i; o h s i; o s a u; o s e -; o s s ’; o s s é; o ß - i; o ß ' _; ö ß e _; o ß e e; ö ü i z; o u s ä; ö ü s e; ö u s s; ö ü z _; o y é s; œ s s _; œ s s e; u ' a s; u a s i; u é s _; u e s a; u e ß -; u e z _; u i e s; u i s i; ü i z _; ü j s _; ü s - _; ü s ' e; u s é _; u s e -; u s e e; u s e i; u s i _; ü s s ’; u s s ä; u s s y; u ß i g; u ü e s; u u s s; y é s _; y e u s; y s i o; y ß e _; y z h a; i o s _; i u s _; i s s o; _ ä s s; ö j s i; ö e s s; ä s s _; i ß i g; i z h a; ü e h s,"_ a s s; _ a s _; a s s _; e i s s; ü e s s; _ e s o; e s o _; ü s e _; _ ü s e; i s s _; i e s s; e s s _; _ i s _; ü e s _; a s s -; _ a z '; o s s i; _ ü s _; ü a s s; ä i s s; a s s o; o s i e; a ü s e; o s e _; ü s e n; i a s s; ä i s _; i s s a; i s a _; o y s _; a s e _; i s i e; a s s a; o i s i; ä s s e; e h ' s; i s e _; _ y e s; ü e s e; e s a _; ö e s _; i s i _; _ e i s; ö s e _; _ i z '; i s s h; ä i s e; _ i s s; ö e s e; à s s e; o u s e; o s s _; e ü s s; _ i s i; i a s _; o u s -; ü s s a; o s s a; à s s _; e j s e; u s - i; a s s e; _ e s e; ü s e r; u s s a; u i s e; _ a z ’; a s a _; e a u s; e s - e; u e s -; _ i s e; _ a i s; e s s a; o s a _; _ ä i s; _ u . s; u . s .; _ a s à; _ u s e; a s à h; à s s i; a u i z; a ü s i; a z ' h; e i h s; e s a i; e s s é; e u s a; i h s a; i ö s i; i s a h; i s o _; ü e s a; y e s _; o s e r; e s e n; a s - e; e s s ü; i s s -; u e s _; é e s _; e e s o; e i s i; e s ü e; i s e u; e s s ’; ä s e _; e - s e; i s i o; i e s a; _ ü s a; à s e _; ä s e ,; i è s e; i s a g; ü s a _; _ a . s; _ a s a; _ e i z; _ i u s; _ o s _; _ o s e; a - s a; a - s e; a . s o; a a s s; a e u s; à i - s; ä i j s; ä s - e; a s ' _; a s a h; à s i _; a s o o; a ü i s; ä ü s _; a z ’ h; é - s é; e , s e; e a s s; e i ß a; e i ß i; e j s s; e o u s; e s ä h; e s o '; è s s _; e ß a _; e u i s; e ü s _; e u s s; i - a s; i - i s; i a s i; i e ß a; i s ä e; i s è _; i s s é; i ß a _; i ß i _; i ü a s; o - z '; ö j s s; ö s a _; o s s '; o s ü e; u ’ e s; ü a s _; ü e s -; ü è s s; u s ‘ _; u s s -; y s a g; _ i s a; a y s _; a s i g; o s i g; i s e r; i s s ’; ü s - e; u s i o; _ i ' s; ä i s -; e ’ s e; e i s a; e s o i; i e u s; i s - e; u a s s; y e z -; e i s '; i s ' _; i o s e; e s e e; e s s '; ü s s ü"
Craig,XPK,s p a k; s p e k; s p a c; s p o k; s b o c; s b ä c; s b e k; s b i c; s b ö c; s b u c; s b a c; s p i k,s p e c; s p è c; s p u c; s b ü c; s p ü c; s p à c; s p i c
Craig,AYN,e h e n; e j e n; i j e n; i h e n; e j u n; u g è n; e g ä n; i j u n; a j e n; i g u n; ü g u n; o j o n; ü j o n; a g o n; a h e n; a j u n; ä j e n; a g i n; a g u n; a g ü n; e j a n; ö j e n; ö j o n; u j e n; ü j e n; ü j u n; y g o n; ü g a n,e g u n; a w a n; i g a n; e g a n; u g a n; i g i n; a j o n; o g a n; u g é n; u h e n; o h e n; e g i n
Craig,ALKS,o l k s; e l e x; a l k s; e l g s; o l x e,e l i x; a l e x; o l g s
Craig,XKN,c h g n,c h k n
Craig,TRN,d r a n; t r o n; d r u n; d r y n; t r u n; d o r n; t r ä n; t a r n; t e r n; d r o n; d r ' n; d r e n; t r æ n; d r ä n,d e r n; d r i n; t r i n; _ d r n; d r n o; d u r n; d ä r n; t u r n; d a r n; d ö r n; h t r n; t ä r n; t r à n; t r n e; t i r n; t r a n; t r e n; t r ü n
Craig,XTL,s t a l; s t l i; s t u l; c h d l; s t l o; s t ö l; s t ü l; s t y l,s t i l; s t e l; s t o l; c h t l; s t l e; s d u l
Craig,PTK,b d a c,b t i g; b d e c; b t a g; b u d g
Craig,NRF,n e r v; n e r f,n a r v
Craig,KVL,q u e l; q u i l; g v o l; g w e l; g w y l,q u ä l; g w a l; g w i l; q u a l
Craig,KTF,c t a v; c h t v; k t a v; k t i v; c t i f; k t a w; c t i v; k t v o,c h t f; k t i f; c t v o; k t o w
Craig,AHR,o h e r; e h ö r; ü h e r; ä h e r; e h a r; a h a r; a h e r; e h æ r; e h i r; u h e r; u h ö r; e h o r,i h e r; e h e r; o h a r; u h a r; a h ö r; e h à r; ö h e r; e h u r; i h i r; e h ä r
Craig,NSN,n s i n; n s - n; n s e n; n s n a; n z n i; n z n u; n s o n,n ’ s n
Craig,MS,m u e ß; m u e s; m a i s; m e s _; m ü e ß; _ m e s; m i s s; _ m a s; m o i s; _ m u s; _ m u ß; m u ß _; m m i s; _ m ö s; h m i s; m ö s s; m m s _; m ü s s; m u s s; m e s i; m m e s; m i s _; _ m ü ß; m e s u; m ä i s; m ä ß i; _ m i ß; m u s e; _ m o s; _ m y s; m u s i; h m i ß; m ü ü s; _ m ö ß; m o s i; m ä s s; m a s _; m ü ß _; _ m e ß; h m s _; h m u z; m i ß _; m a s s; m a a ß; m y s e; m u z _; m e s a; m e ß _; m e u s; m i s i; m e s s; _ m ’ s; m ’ s i; _ m ä ß; _ m e z; h m ä ß; m - s u; m ä ß _; m æ s s; m i s o; m m - s; m m s e; m s e h; m u u ß; _ m a ß; h m e s; _ m ' s; m ' s i; m a s u; _ m ä s; _ m é s; ' m ' s; h m i z; h m u ß; m ' a s; m ' s _; m a u z; m é s a; m i s -; m i s ä; m o s s; m s ä h; m s i e; m u s a; m ü ß e; m y s _; m i e ß; m s o _,m ü e s; m i e s; m e i s; m ü a s; m ü s i; _ m i s; m i s e; _ m ü s; m i a s; m à s s; h m a s; m o s e; _ m à s; m u s _; ' m u s; h m ü s; m m e z; m ü s a; m o u s; m ü s e; m o s _; m ä u s; _ m à z; ’ m u s; m a ß _; m è i s; m e i z; m e s e; m e s ü; m i a ß; m o s a; m u a s; m ü è s; m u s ‘; _ m i z; m a a s; m ’ e s; m ö i s; m s e _; m ü s _; m i s è
Craig,ALKL,e l k l,o l g l
Craig,ALX,e l c h; o l c h; a l c h; ü l c h; a l s h,i l c h; o l s h
Craig,ARTL,a r t l; u r t l; ä r t l; e r t l; e r d l; o r t l; æ r t l,o r d l; à r t l; ö r t l
Craig,VLK,w e l c; v ö l k; w o l g; w l i c; w o l k; v o l k; w e l k; v e l k; w a l k,w u l k; w l i g; w i l c
Craig,SRT,ß a r t; s i r t; s a r t; s e r t; s o r t; s u r t; s o r d; s u r d; ß r e d; z r a t; s r a t; s r e t; s r i t; s r o t; s r y d,s r e d; s a r d; s e r d; s ü r t; z r e d
Craig,RTSTS,r a z z; r o z z; r u z z; r y z z; r z e z,r i z z
Craig,NTST,n d s t; n z e t; n z e d; n t s d; n z i t; n z u t; n z y t,n t s t
Craig,ALT,e l t _; e l t e; _ e l d; a l d e; e l d u; e l l t; o l d e; o l t _; o l i t; i l d u; a l t i; e l d e; ä l t i; a l a t; ö l l t; o h l t; _ a l d; o l l t; o l e t; i l d t; o l d _; ä l t _; e l d _; e l a d; i l d _; u e l t; i l t _; ä l d e; e l t i; i l i t; _ e l t; e l d i; u l t e; u l d e; e l d o; a l t o; i l d i; _ ä l t; o l i d; ü l t a; a l u t; e l o t; ü h l t; e e l t; a i l t; ü l t i; y l t _; e i l d; e l e d; i l d ü; i l o t; u l l t; a l d i; ä l t e; a l d o; a l d t; a l o t; ä l t u; e l t a; e l t o; e l t u; e l t ü; i a l d; i l a t; u l t _; o l d a; u l t a; e l i t; e l o d; o l t e; e i l t; æ h l t; i e l d; o l d ’; u l è d; _ ä l d; _ o l d; a h l d; a l d d; a l l d; a l t ’; a l t t; ä l ü t; a l y t; a u l t; æ l t _; e a l t; e l ä t; e l d t; e l d ü; e l d y; é l i t; e l l d; e l t t; e l y t; i l d '; i l u t; o l d u; o o l t; œ l l t; u e l d; u l d ’; ü l d e; ü l d i; u l e t; u l t ä; u u l t; y l l t; y l t e; u l o t; a e l t; a l e d; e l a t,a l t _; _ a l t; a l t e; u l d _; a l d _; a h l t; a l t a; e h l t; ä h l t; u l d i; a l t u; o l u t; a l l t; i l l t; u l t i; a l d a; a l e t; u l d a; ü e l t; a l t '; i e l t; ü l l t; o l t a; ä l l t; i l a d; à l t e; à l t i; ä i l t; e l d a; i l t e; a l i d; e l e t; i l t i; a l i t; o l y t; ä i l d; a l - d; i l d ä; a l ä d; ä l d _; à l d e; a l t -; e l t -; e l t '; e u l d; i l l d; i l t à; o h l d; o l a t; u ä l t; ü l i t; ü l l d; u l t u; o l d i; u l a t; o l ü t; i l d e; a l ü t; e l t ’; o l a d; o l t i; i l e t; a l a d
Craig,SHR,_ s h r; s h o r; s h r i,s h a r; s h i r
Craig,XTK,s t i c; s t ü c; s t - c; s t e k; s t ü k; c h t g; s t k a; s t ö c; s d a c; s t k ä; s t k i,s t a g; s t e g; c h t k; s t i g; s t o c; s t a c; s t i q; s t à c; s t ä c; s t e c; s t o k; s t a k; s t i k; s t à g; s t g e
Craig,AVP,e b a b; e b u b; ö w e b; a w e p; e b o b; e b ö b; o w e b; o w e p,e b i b; a w e b; a b a b; a b e p; e b ä b; e b e b
Craig,MKN,m g a n; m k a n,m k u n; m a g n
Craig,SPR,ß b u r; z b u r; z b ä r; s a b r; s e p r; z b r u,s a p r; s e b r; s s p r; s s b r; s ü p r; z ' b r; s - p r
Craig,TRTS,t ü r z; t e r z; t r e z; d r z u; d r y z; t r i z; d ’ r z; d r ' z; t r é z; t r u z,d e r z; d r i z; d r z ü; _ d r z; t i r z; t r a z; t o r z; t u r z
Craig,FKK,f g e k; f g e g,f g i g
Craig,NRM,n o r m; n r ü m,n e r m
Craig,FNK,f u n k; f ä n g; f u n g; f i n g; f e n g; f o n c; f ü n k,f a n g; f i n k; v i n g; v i n c; v a n c; f à n g; f n à c
Craig,KF,"_ g e w; g e w i; c h ä f; k a u f; _ g ’ f; g e w ö; _ g e f; g e w a; g e w o; g e w e; g ’ f a; g e w u; g f ü e; _ g f i; g ’ f u; g e f ä; _ g f ü; _ g f ä; c h a f; g ' f ä; g e f a; g f ä h; _ g i f; g e f ü; c h v e; g u f f; k ä f e; g e w ü; _ k ö f; k ö f f; _ c a f; c o n f; _ g f e; g ' f ü; g e f u; g e f i; g ’ f e; c a f é; c h f o; _ g u f; c e p h; k a v a; g f o h; _ k a v; c h f ü; _ c a v; c a v a; c k e f; g i v a; g o u v; g ü w a; k ä f f; _ k ä f; _ g f a; _ c o f; _ g a w; _ g f y; _ k u v; c h i w; c o f f; g f e h; g f u e; g g f ü; k e i w; k i e f; k ö ü f; k u e w; k u v e; g ’ f ä; _ g f o; k o n f; _ g ü w; g ’ f ü; g f i e; k ä i w; _ k ü f; c a f e; c h a w; c h v '; c h y w; h g ' f; k ü f e; _ c o w; _ g ’ v; _ g i w; _ g ü v; _ k a w; _ k e f; _ k i f; _ k i w; - k a f; - k a v; , g ‘ f; ' g e w; c a f f; c e - f; c e v e; c h f ö; c h o w; c k u f; c o w _; c u e f; g ‘ f u; g ’ v e; g a u f; g ä w _; g ä w i; g e f e; g e f f; g e n f; g e v i; g e w œ; g f ä j; g f y e; g i w _; g ü v a; h g ä w; h g e f; h g e w; h g f ü; k a i f; k e f e; k e f f; k e f ü; k e v o; k e y v; k h a f; k i f f; k ö e f; k ü e f; k v i e; g e w ä; k ä u f; k a i w; c o i f; c h f a; k a a f; k i n f; g i e w; g a f f",_ g ' f; g ' f a; c h à f; k a ü f; g ' f à; c h e f; g ' f u; k u n f; g ' f o; _ k u f; k u f f; g f a h; c h o f; c h e v; c k f i; k ü n f; c h i f; k o f f; c h ö f; g ' f i; _ k o f; c h f i; k ä f i; _ g f u; _ c i v; c i v i; k a f e; c h u f; _ c u v; c u v e; g ä w e; g f i a; g h o f; g ' f e; g f e r; c h ü f; _ g ä w; k a f f; _ g à w; c h v o; g à w i; g e f o; _ g f ù; c e w à; c h v a; c k f a; g ' f ù; g à i f; g e ä f; g e i f; g h a f; g h o w; g u f e; g ü w e; h g ’ f; h k e w; k à i w; k ä ü f; k e w à; k o i f; g ’ f o; c h e w; _ k a f; g f a j; k ü e w; k ü h f; g ’ f i; c o u v; g f ü h
Craig,ATM,a d a m; a d e m; i t t m; a d é m; e d m a; i e d m; i d m e; u t o m; e t e m; ü d a m; u t m a; u e t m; a t o m; e d u m; i t m a; e t m a; e t u m; i d m u; u d e m; o d e m; e t m ü; e t y m; i t m e; u e d m; _ a t m; a d m o; a t m o; e d m i; e d m ü; é t e m; e t m i; e t m u; e t t m; i ' t m; i e t m; ö d e m; o t e m; ü d e m; u t m ü; i t i m,i d é m; e d e m; i t e m; i t m _; i t - m; i d e m; _ a d m; a d m i; u t e m; a d ä m; e t m e; ü e t m; a d - m; â t i m; e d à m; e t - m; o d o m; u t ' m; a t u m; a d t m; a t m e; e d o m
Craig,ARSS,e r s z,u r z s
Craig,NFTS,n f e z; n f z i; n u f z,n f t s
Craig,KRTS,k r y z; k u r z; k e r z; g r ä z; k r a z; k ü r z; g e r z,k i r z; k r i z; g r a z
Craig,TKP,t g e b; d k o p; t g i b; t k a p; t k ä p,t k o p; t i g b
Craig,AMTS,u m z e; a m e z; _ u m z; u m z i; a m t s,e i m z; i m z u; u m z u; e m d s
